date,symbol,action,score,price,pe_ratio,roe,debt_to_equity,reason,rank,sector
2025-11-04 13:53:46.860147,CANBK,BOOK 50% PROFITS,93.2791704537645,139.8,5.92122,17.573999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:46.884831,UNIONBANK,INCREASE POSITION,83.37129572468652,152.26,6.2839456,15.831,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:46.915218,MAHABANK,INCREASE POSITION,87.65321252717143,58.79,7.4136195,22.427,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:46.943027,INDUSTOWER,INCREASE POSITION,81.84133291303382,393.25,11.108757,29.018998,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Communication Services
2025-11-04 13:53:46.973580,AXISBANK,INCREASE POSITION,74.33166038925935,1229.7,14.723419,14.004,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:46.999002,BANKBARODA,BOOK 30% PROFITS,88.2657557627668,288.45,7.756118,13.079001000000002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.025603,BANKINDIA,BOOK 50% PROFITS,91.16241337040952,142.47,6.726629,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.049656,CENTRALBK,BOOK 30% PROFITS,94.211372013811,39.33,7.6220937,12.716,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.077816,RECLTD,INCREASE POSITION,85.41903464309264,372.85,5.6967154,21.997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.105439,GICRE,INCREASE POSITION,86.57762451566258,379.5,7.775046,9.172,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.135697,AUBANK,BOOK 30% PROFITS,64.3308709138011,878.55,30.15963,12.654000000000002,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.164073,ICICIBANK,INCREASE POSITION,71.02357384835827,1337.9,18.099297,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.187225,KOTAKBANK,INCREASE POSITION,64.15422873833447,2101.8,22.498396,11.78,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.215792,TCS,INCREASE POSITION,63.94563515116924,2992.6,21.898142,47.355998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-04 13:53:47.237476,INFY,INCREASE POSITION,63.575456354152166,1472.3,21.041876,29.026000000000003,8.437,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-04 13:53:47.269986,WIPRO,INCREASE POSITION,65.61166048618824,238.21,18.552181,16.108998999999997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Technology
2025-11-04 13:53:47.294232,NESTLEIND,INCREASE POSITION,46.92671766406952,1265.1,82.52446,70.792,10.0,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-04 13:53:47.320815,HINDUNILVR,INCREASE POSITION,43.380029398636566,2455.1,53.083244,21.819,3.611,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-04 13:53:47.348454,ICICIGI,NEW POSITION,,2052.0,36.636314,17.802,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.372532,ITC,NEW POSITION,,409.8,25.453415,27.811000000000003,0.507,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-04 13:53:47.403798,M&MFIN,NEW POSITION,,319.0,16.824896,10.9919995,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.427401,VEDL,NEW POSITION,,506.8,16.632753,35.051998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Basic Materials
2025-11-04 13:53:47.458084,SHRIRAMFIN,NEW POSITION,,799.65,15.28091,17.323999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-04 13:53:47.479171,HINDALCO,NEW POSITION,,836.6,10.996319,14.729999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Basic Materials
2025-11-06 11:40:33.317149,KARURVYSYA,INCREASE POSITION,87.28409777028003,247.55,11.3659315,17.764,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.387736,SBIN,BOOK 30% PROFITS,87.38416044884545,956.0,10.631673,16.584,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.431507,INDIANB,BOOK 30% PROFITS,86.91403893200565,867.45,10.357612,15.754,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.475512,IDBI,INCREASE POSITION,90.22283883576364,97.61,11.297453,15.128,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.516878,FEDERALBNK,INCREASE POSITION,81.0724861795383,235.9,14.762203,11.451,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.559862,CUB,BOOK 30% PROFITS,85.58248714917133,260.0,16.029594,13.041,0.0,🟢 STRONG BUY (UNDERVALUED) (ML: 66%),0,Financial Services
2025-11-06 11:40:33.600026,PNB,BOOK 30% PROFITS,85.73627616619194,121.29,8.173181,12.666,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.637087,UNIONBANK,INCREASE POSITION,85.57542308309363,149.9,6.1865454,15.831,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.671491,HDFCBANK,BOOK 71% PROFITS,76.03018695436738,983.0,22.46857,10.8430006,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.708032,WIPRO,INCREASE POSITION,65.70818389676126,239.15,18.610893,16.108998999999997,10.0,🟢 STRONG BUY (UNDERVALUED) (ML: 67%),0,Technology
2025-11-06 11:40:33.739946,TCS,INCREASE POSITION,62.37398779651972,3011.5,22.038054,47.355998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-06 11:40:33.778729,IREDA,INCREASE POSITION,73.68202374713303,149.03,23.543444,15.483,10.0,🟢 BUY (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.805506,IRFC,INCREASE POSITION,65.29621357056692,120.65,23.032444,12.698,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.837003,CANBK,BOOK 50% PROFITS,93.09501255636089,139.04,5.8890295,17.573999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.881454,UJJIVANSFB,INCREASE POSITION,64.85745727231736,51.09,23.87383,6.832000000000001,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.910110,AXISBANK,INCREASE POSITION,72.65334947855416,1228.5,14.728449,14.004,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.951790,BANKBARODA,BOOK 30% PROFITS,90.52236365678694,285.0,7.6633506,13.079001000000002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:33.987078,BANKINDIA,BOOK 50% PROFITS,89.67528548900509,140.1,6.614731,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.025031,INDUSTOWER,INCREASE POSITION,81.03328998896887,395.6,11.171986,29.018998,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Communication Services
2025-11-06 11:40:34.054459,UCOBANK,BOOK 30% PROFITS,72.57941807297068,32.05,15.558252,8.405,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.087273,AUBANK,BOOK 30% PROFITS,65.56343870774404,887.95,30.566267,12.654000000000002,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.139878,MAHABANK,INCREASE POSITION,86.4231540141934,57.99,7.312737,22.427,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.171704,GICRE,INCREASE POSITION,83.24635142107704,373.8,7.6614056,9.172,0.0,🟢 BUY (VALUE) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.210612,KOTAKBANK,INCREASE POSITION,64.08412609654616,2094.8,22.401882,11.78,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.254796,CENTRALBK,BOOK 30% PROFITS,87.78016223725807,38.19,7.4011626,12.716,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.290360,ICICIBANK,INCREASE POSITION,68.48647306023045,1322.5,17.888544,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.332751,RECLTD,INCREASE POSITION,79.80331553956059,364.3,5.5652304,21.997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.373295,INFY,INCREASE POSITION,60.59254454451842,1475.1,21.02038,29.026000000000003,8.437,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-06 11:40:34.402845,NESTLEIND,INCREASE POSITION,49.62444324092096,1270.1,82.95885,70.792,10.0,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-06 11:40:34.442960,HINDUNILVR,INCREASE POSITION,43.75683583815665,2457.2,53.16313,21.819,3.611,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-06 11:40:34.480221,ICICIGI,NEW POSITION,,2002.0,35.813953,17.802,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.505979,M&MFIN,NEW POSITION,,311.2,16.413504,10.9919995,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.547983,VEDL,NEW POSITION,,505.15,16.567726,35.051998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Basic Materials
2025-11-06 11:40:34.581476,SHRIRAMFIN,NEW POSITION,,787.3,15.044907,17.323999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.619805,INDUSINDBK,NEW POSITION,,780.45,8.080866,-1.161,0.0,🟢 BUY (VALUE) (DIVERSIFIES),0,Financial Services
2025-11-06 11:40:34.657585,BPCL,NEW POSITION,,369.95,7.4466586,24.822001,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Energy
2025-11-10 11:48:26.599319,SBIN,BOOK 30% PROFITS,89.10400552813951,954.5,10.611451,15.675999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.638802,CUB,BOOK 30% PROFITS,88.26046254201017,253.4,15.622688,13.041,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.655546,IDBI,INCREASE POSITION,90.66577698481382,99.25,11.487268,15.128,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.670464,UNIONBANK,INCREASE POSITION,83.4728373634765,154.04,6.3547854,15.831,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.687066,INDIANB,BOOK 30% PROFITS,83.2960702155235,874.4,10.444339,15.754,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.695506,UJJIVANSFB,INCREASE POSITION,64.54150132676733,52.07,24.331774,6.832000000000001,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.721556,FEDERALBNK,INCREASE POSITION,76.80692751029936,238.27,14.919849,11.451,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.738963,KARURVYSYA,INCREASE POSITION,85.94053472935965,245.92,11.296279,17.764,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.754410,HDFCBANK,BOOK 71% PROFITS,78.63301975026691,989.6,22.640127,10.8430006,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.770207,BANKINDIA,BOOK 50% PROFITS,90.2076096135677,146.05,6.895656,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.786164,WIPRO,INCREASE POSITION,65.38980832871847,240.52,18.732088,16.108998999999997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Technology
2025-11-10 11:48:26.802283,TCS,INCREASE POSITION,65.17350443704387,3036.9,22.210926,47.355998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-10 11:48:26.818296,IREDA,INCREASE POSITION,74.35348639067789,149.12,23.557661,15.483,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.835959,IRFC,INCREASE POSITION,67.50748996546989,121.52,23.19084,12.698,10.0,🟢 STRONG BUY (UNDERVALUED) (ML: 65%),0,Financial Services
2025-11-10 11:48:26.846257,CANBK,BOOK 50% PROFITS,93.1156778131808,140.89,5.969915,17.573999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.868979,BANKBARODA,BOOK 30% PROFITS,90.77276146637207,287.6,7.7311826,13.079001000000002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.886015,INDUSTOWER,INCREASE POSITION,80.96201778344225,399.4,11.272932,29.018998,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Communication Services
2025-11-10 11:48:26.896110,PNB,BOOK 30% PROFITS,82.6023329245299,121.9,8.214286,12.666,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.918072,AXISBANK,INCREASE POSITION,72.2494003655011,1221.4,14.64684,14.004,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.935791,UCOBANK,BOOK 30% PROFITS,71.96796774282434,32.23,15.645631,8.405,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.952223,AUBANK,BOOK 50% PROFITS,66.06805696137316,916.5,31.516506,12.654000000000002,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.965528,MAHABANK,INCREASE POSITION,86.66327952277382,58.27,7.348046,22.427,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:26.988120,CENTRALBK,INCREASE POSITION,86.34534716545116,38.71,7.501938,12.716,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:27.003749,ICICIBANK,INCREASE POSITION,68.37156401295489,1343.3,18.184649,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (ML: 61%),0,Financial Services
2025-11-10 11:48:27.019627,GICRE,INCREASE POSITION,87.10844007249548,379.0,7.7663937,9.172,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:27.035658,RECLTD,INCREASE POSITION,77.40718493246004,364.0,5.5597982,21.997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:27.052420,INFY,INCREASE POSITION,69.3034415693114,1516.4,21.662857,29.026000000000003,8.437,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-10 11:48:27.069164,KOTAKBANK,INCREASE POSITION,66.06569881905531,2098.3,22.477774,11.78,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:27.085397,NESTLEIND,INCREASE POSITION,50.8563528973625,1270.7,83.16754,70.792,10.0,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-10 11:48:27.101959,HINDUNILVR,INCREASE POSITION,44.96446636830242,2418.0,52.168285,21.819,3.611,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-10 11:48:27.118367,NATIONALUM,NEW POSITION,,251.75,7.564604,34.459,0.282,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Basic Materials
2025-11-10 11:48:27.135029,ICICIGI,NEW POSITION,,2022.9,36.149036,17.802,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:27.153408,SHRIRAMFIN,NEW POSITION,,825.7,15.778711,17.323999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-10 11:48:27.169361,AUROPHARMA,NEW POSITION,,1141.9,19.39039,10.379,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Healthcare
2025-11-10 11:48:27.187605,LUPIN,NEW POSITION,,2024.1,21.430387,24.529,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Healthcare
2025-11-11 11:26:43.861069,SBIN,INCREASE POSITION,83.67952369974486,948.95,10.557966,15.675999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:43.915830,CUB,BOOK 30% PROFITS,88.26418341848759,255.5,15.752158,13.041,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:43.937493,UNIONBANK,INCREASE POSITION,85.40631729563746,151.14,6.2351484,15.831,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:43.965724,INDIANB,INCREASE POSITION,83.43722163087511,864.75,10.329073,15.754,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:43.991465,UJJIVANSFB,INCREASE POSITION,62.76005778026973,50.97,23.817757,6.832000000000001,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.011597,FEDERALBNK,INCREASE POSITION,75.87841193077492,235.98,14.767209,11.451,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.033512,HDFCBANK,BOOK 70% PROFITS,74.5085589469075,979.15,22.401052,10.8430006,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.058153,WIPRO,INCREASE POSITION,65.96760569948758,239.5,18.62364,16.108998999999997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Technology
2025-11-11 11:26:44.078304,TCS,INCREASE POSITION,66.99875254077551,3028.0,22.145836,47.355998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-11 11:26:44.104801,CANBK,BOOK 50% PROFITS,92.44942445513216,139.0,5.8898306,17.573999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.124199,BANKBARODA,BOOK 30% PROFITS,88.77023722332413,282.35,7.5900536,13.079001000000002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.149989,BANKINDIA,BOOK 50% PROFITS,87.66945389962137,143.15,6.758734,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.177142,IDBI,INCREASE POSITION,83.99106836551351,97.76,11.314815,15.128,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.194389,INDUSTOWER,INCREASE POSITION,82.13596606065039,396.2,11.182614,29.018998,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Communication Services
2025-11-11 11:26:44.221279,KARURVYSYA,INCREASE POSITION,84.4358282635418,244.68,11.23932,17.764,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.245712,AUROPHARMA,INCREASE POSITION,76.5668587057403,1167.0,19.816607,10.379,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Healthcare
2025-11-11 11:26:44.264417,PNB,BOOK 30% PROFITS,83.0620980260702,120.58,8.125337,12.666,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.287798,AXISBANK,INCREASE POSITION,70.23057492324274,1215.8,14.562224,14.004,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.309777,GICRE,INCREASE POSITION,86.99058389342204,379.0,7.7663937,9.172,0.0,🟢 BUY (VALUE) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.332032,UCOBANK,INCREASE POSITION,67.53463330995616,31.44,15.262136,8.405,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.359094,LUPIN,INCREASE POSITION,81.25388677582094,1977.9,20.965656,24.529,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Healthcare
2025-11-11 11:26:44.378239,ICICIBANK,INCREASE POSITION,69.03900520064455,1350.8,18.219585,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.402330,MAHABANK,INCREASE POSITION,86.86479799537564,56.94,7.180328,22.427,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.427276,INFY,INCREASE POSITION,69.42933017604031,1519.4,21.680935,29.026000000000003,8.437,🟢 STRONG BUY (DIVERSIFIES),0,Technology
2025-11-11 11:26:44.446696,AUBANK,BOOK 30% PROFITS,62.62906165824114,892.25,30.6826,12.654000000000002,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.468330,CENTRALBK,INCREASE POSITION,83.3462699272504,37.75,7.3158917,12.716,0.0,🟢 BUY (VALUE) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.498023,RECLTD,INCREASE POSITION,75.88362090682585,357.25,5.4566975,21.997,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.526054,KOTAKBANK,INCREASE POSITION,62.8101680506887,2079.1,22.276867,11.78,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.555495,NESTLEIND,INCREASE POSITION,50.99252370318428,1262.6,82.63089,70.792,10.0,🟢 BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-11 11:26:44.577643,HINDUNILVR,INCREASE POSITION,45.647545548046864,2414.5,52.205406,21.819,3.611,🟢 STRONG BUY (DIVERSIFIES),0,Consumer Defensive
2025-11-11 11:26:44.596213,NATIONALUM,NEW POSITION,,262.84,7.8978367,34.459,0.282,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Basic Materials
2025-11-11 11:26:44.623249,MUTHOOTFIN,NEW POSITION,,3319.4,21.54475,21.574,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.645778,SHRIRAMFIN,NEW POSITION,,809.35,15.475143,17.323999,10.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.670421,INDUSINDBK,NEW POSITION,,825.35,8.545765,-1.161,0.0,🟢 BUY (VALUE) (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.693591,ICICIGI,NEW POSITION,,1990.8,35.575413,17.802,0.0,🟢 STRONG BUY (DIVERSIFIES),0,Financial Services
2025-11-11 11:26:44.719318,CUMMINSIND,NEW POSITION,,4308.6,51.600002,31.142,0.308,🟢 BUY (DIVERSIFIES),0,Industrials
2025-11-11 11:26:44.745746,VEDL,NEW POSITION,,516.4,16.931149,35.051998,10.0,🟢 STRONG BUY (DIVERSIFIES),0,Basic Materials
2025-11-12 16:13:02.386185,NATIONALUM,INCREASE POSITION,93.29253349326297,266.95,8.018925,34.459,0.282,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Basic Materials
2025-11-12 16:13:02.424063,CUB,BOOK 30% PROFITS,88.49113437417671,251.69,15.536419,12.852,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.456793,UNIONBANK,INCREASE POSITION,86.26116722198348,156.29,6.447607,15.831,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.486631,FEDERALBNK,INCREASE POSITION,76.53165672719045,238.94,14.961803,11.451,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.519524,SBIN,BOOK 30% PROFITS,83.44753927742977,957.15,10.64683,15.675999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.543084,INDIANB,INCREASE POSITION,81.8315084097237,867.5,10.358209,15.754,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.589534,ICICIBANK,INCREASE POSITION,73.70115767927047,1358.9,18.390852,17.599002,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.617780,KARURVYSYA,INCREASE POSITION,86.13404535714196,250.02,11.479339,17.764,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.652322,HDFCBANK,BOOK 71% PROFITS,78.85532932432407,989.5,22.627487,10.8430006,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.676308,BANKINDIA,BOOK 50% PROFITS,90.2453561315852,146.66,6.9211893,12.234,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.700574,CENTRALBK,INCREASE POSITION,84.22607454614857,37.78,7.3217053,12.716,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.735047,CANBK,BOOK 50% PROFITS,93.7060898860291,143.57,6.0808983,17.573999,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
2025-11-12 16:13:02.763094,IDBI,INCREASE POSITION,86.66421673012945,99.97,11.570601,15.128,0.0,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,Financial Services
